url,post,likes,comments,date
https://www.facebook.com/natasha.petrova.50/posts/544455172238223,"there are so many things in life to be thankful for so dont let one ungrateful individual ruin your entire day.",5,0,"21 октября 2012 г. в 4:30"
https://www.facebook.com/natasha.petrova.50/posts/539929212690819,"please dont be totaled please dont be totaled please dont be totaled ]:",3,6,"11 октября 2012 г. в 22:08"
https://www.facebook.com/natasha.petrova.50/posts/534084279941979,"you give everything to someone and they abuse it, you treat someone like they arent nothing special and they stick around you like glue, wtf...",11,4,"29 сентября 2012 г. в 13:52"
https://www.facebook.com/natasha.petrova.50/posts/532997843383956,"No one cares about how much you love your girlfriend or boyfriend, keep that shit out of facebook n say it to your boyfriend",5,0,"27 сентября 2012 г. в 2:29"
https://www.facebook.com/natasha.petrova.50/posts/530053560345051,"Some armenian guy decided to cuss me out while driving so while he was talking n talking i got an open redbull n threw it on his face n that image of all the redbull splashing all over his face wont go away (:",25,9,"20 сентября 2012 г. в 10:19"
https://www.facebook.com/natasha.petrova.50/posts/525925114091229,"Real men like curves. Dogs like bones :D",5,0,"11 сентября 2012 г. в 6:42"
https://www.facebook.com/natasha.petrova.50/posts/525923887424685,"Being single is not an excuse to be a hoe.",3,1,"11 сентября 2012 г. в 6:38"
https://www.facebook.com/natasha.petrova.50/posts/525061660844241,"Miss the good old drinking days :/",10,5,"9 сентября 2012 г. в 9:36"
https://www.facebook.com/natasha.petrova.50/posts/511468338870240,"lol i press and press the gas on my bros honda and it barely goes, so glad i got my infiniti <3",10,3,"9 августа 2012 г. в 12:00"
https://www.facebook.com/photo.php?fbid=510579442292463&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,8,8,"7 августа 2012 г. в 12:00"
https://www.facebook.com/natasha.petrova.50/posts/510577698959304,"The less people you chill with, the less problems you deal with",10,5,"7 августа 2012 г. в 11:51"
https://www.facebook.com/natasha.petrova.50/posts/505164126167328,"kinda funny how when someone is cheating on you, they are the ones always accusing you of cheating on them.",7,0,"26 июля 2012 г. в 9:44"
https://www.facebook.com/natasha.petrova.50/posts/501121833238224,"Im actually not funny, im just really rude and people think im joking[;",8,0,"17 июля 2012 г. в 11:59"
https://www.facebook.com/natasha.petrova.50/posts/498029343547473,"They say ""keep your friends close and your enemies closer"" The problem nowadays is you cant tell them apart.",9,0,"10 июля 2012 г. в 2:57"
https://www.facebook.com/natasha.petrova.50/posts/497635786920162,"help me find a good deal for a used infiniti from 08-11 thats not over 25k?",1,50,"9 июля 2012 г. в 7:57"
https://www.facebook.com/photo.php?fbid=497211086962632&set=a.105549199462158.11194.100000212343014&type=3,"finally bought them, damn sexy!",19,12,"8 июля 2012 г. в 9:21"
https://www.facebook.com/natasha.petrova.50/posts/496355863714821,"1) Vodka is made from potatoes. 2) Potatoes are vegetables. 3) Vegetables are good for you. so lets go get some vegetables into our bloodstream.",5,0,"6 июля 2012 г. в 11:51"
https://www.facebook.com/natasha.petrova.50/posts/496352407048500,"You say you’re looking for happiness but when it comes to you, you run away from it. You tell yourself you don’t deserve it. There’s not much more that I can do now, the rest is up to you. Until you love yourself, you’ll never change. You’ll keep on running until you deal with today.",7,1,"6 июля 2012 г. в 11:35"
https://www.facebook.com/natasha.petrova.50/posts/495960973754310,"if you know a short armenian guy that drives a white honda accord, message me, IMPORTANT, thank you.",4,1,"5 июля 2012 г. в 15:22"
https://www.facebook.com/natasha.petrova.50/posts/493355714014836,"theres more to life then looking good.",3,0,"1 июля 2012 г. в 5:36"
https://www.facebook.com/natasha.petrova.50/posts/492991727384568,"lol nice boyfriend you have that disrespects you and talks shit about you behind your back, i hope one day you realize that whenever you get a boyfriend it doesnt mean to forget about your girlfriends.",7,0,"30 июня 2012 г. в 15:05"
https://www.facebook.com/natasha.petrova.50/posts/492333294117078,"I dont have a boat, but i could make you float. And I dont have a plane, but heres some mary jane [;",2,1,"29 июня 2012 г. в 13:34"
https://www.facebook.com/natasha.petrova.50/posts/492328394117568,"Dont expect a girl to play her part if you have other women auditioning for the role.",3,1,"29 июня 2012 г. в 13:15"
https://www.facebook.com/natasha.petrova.50/posts/492104574139950,"fuck you gcc, fuck you gcc fuck you gcc fuck you gcc fuck you gcc fuck you gcc!",5,2,"29 июня 2012 г. в 4:19"
https://www.facebook.com/natasha.petrova.50/posts/491963584154049,"15 pounds down (: half way there yay :D",6,3,"28 июня 2012 г. в 21:11"
https://www.facebook.com/natasha.petrova.50/posts/491699327513808,"so damn jealous of all of you that have mommy and daddy paying for everything you have..eh :/",0,28,"28 июня 2012 г. в 10:03"
https://www.facebook.com/natasha.petrova.50/posts/491120194238388,"how do these guys from armenia with 0 mutual friends find me...o.o fuck off man im not gonna come to armenia to marry you, kiss my ass.",10,2,"27 июня 2012 г. в 13:04"
https://www.facebook.com/natasha.petrova.50/posts/491107764239631,"Laughter is the best medicine and your face is curing the world [;",9,0,"27 июня 2012 г. в 12:09"
https://www.facebook.com/natasha.petrova.50/posts/490463620970712,"can someone explain to me why is it so wrong for an armenian chick to hang out with a mexican guy? dirty looks from people...",1,13,"26 июня 2012 г. в 11:30"
https://www.facebook.com/natasha.petrova.50/posts/489801164370291,"""Single"" and ""In A Relationship"" are just terms, your actions determine your status.",8,0,"25 июня 2012 г. в 11:31"
https://www.facebook.com/natasha.petrova.50/posts/489795577704183,"A pretty girl can kiss a guy. A bird can kiss a butterfly. The rising sun can kiss the grass, but you my friend, can kiss my ass :p",2,2,"25 июня 2012 г. в 11:11"
https://www.facebook.com/natasha.petrova.50/posts/489786881038386,"Pretty words are not always true, and true words are not always pretty.",3,1,"25 июня 2012 г. в 10:37"
https://www.facebook.com/natasha.petrova.50/posts/487986884551719,"for all the people saying ima regret my tats, ALL I CAN SAY IS KISS MY ASS, when im 50 years old im not gonna be walking around in a bathing suit. living life wondering ""what if i regret it later"" is stupid.",4,3,"22 июня 2012 г. в 10:20"
https://www.facebook.com/natasha.petrova.50/posts/484683114882096,"I dont care where Im heading. anywhere but here: wont waste my life, cant waste another night in this town, goodnight.",2,0,"17 июня 2012 г. в 9:37"
https://www.facebook.com/natasha.petrova.50/posts/327273394018404,"I want you to abuse me, use me, shut up and do mecause everybody wants something from megrab me, stab me, go on and have mecause everybody wants something from me",3,0,"17 июня 2012 г. в 8:01"
https://www.facebook.com/photo.php?fbid=484610901555984&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,17,28,"17 июня 2012 г. в 7:26"
https://www.facebook.com/natasha.petrova.50/posts/238040559645827,"they say I should leave these streets behind mebut its so hard to escape,oh lord please send me an angelto lead me out of this place",2,5,"16 июня 2012 г. в 22:16"
https://www.facebook.com/natasha.petrova.50/posts/484106281606446,"making 30 fake girl accounts just so you can use those accounts to coment on your page and ""flirt"" with yourself and get ""likes"" on yur page and pictures. how desperate can you be to care so much about what people think aobut you...smh",6,29,"16 июня 2012 г. в 12:36"
https://www.facebook.com/natasha.petrova.50/posts/484095014940906,"his voice makes me so fucking happy <3",4,0,"16 июня 2012 г. в 11:55"
https://www.facebook.com/natasha.petrova.50/posts/483516044998803,"jacuzzi would hit the spot right now..",8,0,"15 июня 2012 г. в 13:33"
https://www.facebook.com/natasha.petrova.50/posts/378098562253742,<3,0,0,"13 июня 2012 г. в 22:19"
https://www.facebook.com/natasha.petrova.50/posts/482075481809526,"""today is national animals day, please take a moment to remember your ex"" ROFL",4,1,"13 июня 2012 г. в 4:14"
https://www.facebook.com/natasha.petrova.50/posts/481503121866762,"Mama tried to raise a lady, but Daddy won. He raised a lady that dont take shit from anyone.",5,0,"12 июня 2012 г. в 9:25"
https://www.facebook.com/natasha.petrova.50/posts/480867428596998,"if you care about what other people think, you will always be their prisoner.",8,0,"11 июня 2012 г. в 10:54"
https://www.facebook.com/natasha.petrova.50/posts/397874883597138,"Я дышу тобой, как небо дышит звездамиЯ живу тобой, как волны океанами <3",1,0,"11 июня 2012 г. в 9:19"
https://www.facebook.com/100000212343014/posts/962161870467549/,Photo/Repost,5,1,"9 июня 2012 г. в 21:53"
https://www.facebook.com/natasha.petrova.50/posts/479945882022486,"5 pounds down, 20 more to go before i get my belly button pierced [:",7,0,"9 июня 2012 г. в 21:12"
https://www.facebook.com/natasha.petrova.50/posts/479061272110947,"telling a guy youre a lesbian and got a girl so he can leave you alone, LOL :D",12,8,"8 июня 2012 г. в 10:39"
https://www.facebook.com/natasha.petrova.50/posts/479045638779177,"done dating armenian guys.",1,22,"8 июня 2012 г. в 9:41"
https://www.facebook.com/natasha.petrova.50/posts/479033218780419,"im sorry if i been a bitch lately and im gonna become more of a bitch since everyday im realizing how people dont appreciate shit and think kindness means you can take advantage of me. fuck off",5,0,"8 июня 2012 г. в 9:05"
https://www.facebook.com/natasha.petrova.50/posts/478846252132449,"whered you go? i miss you so, seems like its beenforever..that youve been gone,She said ""Some days I feel like shit, Some days I wanna quit, and just be normal for a bit,""I dont understand why you have to always be gone,I get along but the trips always feel so long,And, I find myself trying to stay by the phone,Cause your voice always helps me to not feel so alone",3,2,"8 июня 2012 г. в 2:07"
https://www.facebook.com/natasha.petrova.50/posts/188543601273249,Photo/Repost,1,0,"8 июня 2012 г. в 1:53"
https://www.facebook.com/natasha.petrova.50/posts/478436865506721,"lets drink?",8,4,"7 июня 2012 г. в 9:55"
https://www.facebook.com/natasha.petrova.50/posts/477851478898593,"being around friends that smoke and then going home smelling like cigarettes...disgusting -__-",1,0,"6 июня 2012 г. в 11:51"
https://www.facebook.com/natasha.petrova.50/posts/477627065587701,"fuck yeeee summer starts babyyy",8,0,"6 июня 2012 г. в 2:21"
https://www.facebook.com/natasha.petrova.50/posts/422769324421218,"i want a soldier [:",4,2,"5 июня 2012 г. в 20:47"
https://www.facebook.com/natasha.petrova.50/posts/229687670482101,"i feel like an angel <3",3,0,"5 июня 2012 г. в 20:28"
https://www.facebook.com/natasha.petrova.50/posts/477156922301382,"89.250 points and needed 90 points to get an A in class, FML ]:",2,6,"5 июня 2012 г. в 12:04"
https://www.facebook.com/natasha.petrova.50/posts/476313065719101,"You spend years wishing your parents would get off your back, only to realize theyre the only ones who ever really had your back",8,0,"4 июня 2012 г. в 9:39"
https://www.facebook.com/photo.php?fbid=476309842386090&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,8,2,"4 июня 2012 г. в 9:29"
https://www.facebook.com/natasha.petrova.50/posts/476308489052892,"I want to meet someone who doesnt already think they know me..",6,0,"4 июня 2012 г. в 9:26"
https://www.facebook.com/natasha.petrova.50/posts/475545925795815,"My boyfriend told me he needed space, I told him go join NASA..",7,2,"3 июня 2012 г. в 9:17"
https://www.facebook.com/natasha.petrova.50/posts/474585885891819,"its ironic how the older guys are actually more immature then the younger guys...o.o",7,2,"2 июня 2012 г. в 1:44"
https://www.facebook.com/natasha.petrova.50/posts/473753232641751,"any good tatoo places except colorado ink?",2,28,"31 мая 2012 г. в 21:46"
https://www.facebook.com/photo.php?fbid=473737835976624&set=a.105549199462158.11194.100000212343014&type=3,"i thought i only think like this rofl",4,0,"31 мая 2012 г. в 21:20"
https://www.facebook.com/natasha.petrova.50/posts/473728999310841,"Dear vodka, we had a deal last night. You were supposed to make me funnier, smarter, and a better dancer. I saw the video, we need to talk. lol",10,2,"31 мая 2012 г. в 21:03"
https://www.facebook.com/photo.php?fbid=473728592644215&set=a.105549199462158.11194.100000212343014&type=3,lol,5,0,"31 мая 2012 г. в 21:02"
https://www.facebook.com/photo.php?fbid=473726772644397&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,5,4,"31 мая 2012 г. в 20:59"
https://www.facebook.com/photo.php?fbid=473722949311446&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,2,2,"31 мая 2012 г. в 20:53"
https://www.facebook.com/natasha.petrova.50/posts/473360899347651,"i guess ""kukla"" means looking like my shit these days.",2,15,"31 мая 2012 г. в 7:55"
https://www.facebook.com/natasha.petrova.50/posts/471929552824119,"if the world doesnt end on dec 21 2012 then on sept 21 2013 there will be lots of babies born lol",11,4,"29 мая 2012 г. в 9:56"
https://www.facebook.com/natasha.petrova.50/posts/471896856160722,"the city may be full of people but not the kind im looking for.",5,2,"29 мая 2012 г. в 8:42"
https://www.facebook.com/photo.php?fbid=471895616160846&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,2,0,"29 мая 2012 г. в 8:39"
https://www.facebook.com/photo.php?fbid=469099999773741&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,15,13,"25 мая 2012 г. в 10:47"
https://www.facebook.com/photo.php?fbid=468791336471274&set=a.105549199462158.11194.100000212343014&type=3,<3,0,0,"25 мая 2012 г. в 0:16"
https://www.facebook.com/natasha.petrova.50/posts/468787913138283,"You think youre playing a game, Well, its playing you. I think you all look the same, But whos blaming you?",0,0,"25 мая 2012 г. в 0:09"
https://www.facebook.com/natasha.petrova.50/posts/387342594649888,"its so cheap..too good to be true?",1,31,"24 мая 2012 г. в 7:00"
https://www.facebook.com/natasha.petrova.50/posts/468092229874518,"need opinions... should i get an F in armenian and retake it next semester since its 5 units or stay and get a C?",0,23,"23 мая 2012 г. в 23:33"
https://www.facebook.com/natasha.petrova.50/posts/467572186593189,"so many contacts on my phone but nobody that will understand..",2,1,"23 мая 2012 г. в 5:01"
https://www.facebook.com/natasha.petrova.50/posts/467382719945469,"Be careful of the toes you step on today because they just might be connected to the ass you have to kiss tomorrow.",6,0,"22 мая 2012 г. в 23:07"
https://www.facebook.com/natasha.petrova.50/posts/465460850137656,"do i seriously have an accent? o.o",2,7,"20 мая 2012 г. в 6:25"
https://www.facebook.com/natasha.petrova.50/posts/463933200290421,"realized so many guys in glendale look like monkeys [:",3,3,"18 мая 2012 г. в 0:21"
https://www.facebook.com/natasha.petrova.50/posts/462553290428412,"whoever wrote down all the answers for the geography test and didnt erase them, i fucking love you (:",3,2,"16 мая 2012 г. в 3:35"
https://www.facebook.com/natasha.petrova.50/posts/461993983817676,"If Ive learned anything from my previous relationships its that regardlessif you make him stop talking to other girls, delete them from his contacts,check his phone and keep an eye on him, if hes going to cheat, hes gonnacheat. So give him all the options in the world. A good man cant be ledastray.",6,9,"15 мая 2012 г. в 9:24"
https://www.facebook.com/natasha.petrova.50/posts/458248780858863,"so my bro and mom want ice cream and they ask ME(the one that doesnt want ice cream) to go get it, lol funny bunnies and then both give me this face like ""can you please go get it"" :D",8,6,"10 мая 2012 г. в 4:54"
https://www.facebook.com/natasha.petrova.50/posts/457231347627273,"no matter how badly a thing is hurting us, sometimes letting it go hurts even worse.",3,12,"8 мая 2012 г. в 20:42"
https://www.facebook.com/natasha.petrova.50/posts/139150122883852,Photo/Repost,1,0,"8 мая 2012 г. в 5:26"
https://www.facebook.com/photo.php?fbid=454408571242884&set=a.105549199462158.11194.100000212343014&type=3,:o,1,0,"6 мая 2012 г. в 9:37"
https://www.facebook.com/natasha.petrova.50/posts/454390944577980,"Nice guys finish last, because they make sure their girls come first [:",5,5,"6 мая 2012 г. в 9:01"
https://www.facebook.com/photo.php?fbid=454103534606721&set=a.105549199462158.11194.100000212343014&type=3,"lol only armenians would say FEMALEs are a requrirement",0,6,"6 мая 2012 г. в 0:02"
https://www.facebook.com/natasha.petrova.50/posts/453944581289283,"felt so damn good to get 12 hours of sleep instead of 4 [[:",5,0,"5 мая 2012 г. в 20:33"
https://www.facebook.com/natasha.petrova.50/posts/453409838009424,"the problem is you dudes treat the one that you loving the same respect the one that you humpin.",3,3,"5 мая 2012 г. в 3:14"
https://www.facebook.com/natasha.petrova.50/posts/452997174717357,"rise and shine everyone! :D",2,2,"4 мая 2012 г. в 16:46"
https://www.facebook.com/natasha.petrova.50/posts/451875374829537,"this full time school and 2 jobs is hectic -_- i need a vacation!",3,3,"3 мая 2012 г. в 20:56"
https://www.facebook.com/natasha.petrova.50/posts/450621834954891,"dont give your girl enough attention? then dont be surprised if she gets attention from other guys..",4,10,"2 мая 2012 г. в 6:30"
https://www.facebook.com/photo.php?fbid=450478798302528&set=a.105549199462158.11194.100000212343014&type=3,"proof that ima princess :p",13,10,"2 мая 2012 г. в 2:57"
https://www.facebook.com/natasha.petrova.50/posts/449078078442600,"trust no man, kiss no ass, fear no bitch, chase no dick.",5,2,"30 апреля 2012 г. в 9:39"
https://www.facebook.com/natasha.petrova.50/posts/449012871782454,"feels good being able to read russian and armenian [:",7,16,"30 апреля 2012 г. в 7:21"
https://www.facebook.com/natasha.petrova.50/posts/449002841783457,"rofl so i go to hospital and had to get a shot and im like is it gonna hurt and the whole time i wasnt screaming or anything and calm and doc is like ""youre doing way better then 40 year old men"" and people say guys are not pussies rofl MY ASS, the girl has to be the ""man"" in the family these days [:",3,26,"30 апреля 2012 г. в 7:02"
https://www.facebook.com/natasha.petrova.50/posts/448686781815063,"Gone are the days where girls cooked like their mothers. Now they drink like their fathers lol",6,18,"29 апреля 2012 г. в 22:14"
https://www.facebook.com/natasha.petrova.50/posts/448658121817929,"its such an amazing feeling realizing that you’re perfectly happy without the thing you thought you needed [:",7,13,"29 апреля 2012 г. в 21:28"
https://www.facebook.com/natasha.petrova.50/posts/299825523429741,"Im fresh Im fly, Im so damn high but I doubt we shall share this emotion [;",3,0,"29 апреля 2012 г. в 8:57"
https://www.facebook.com/photo.php?fbid=447447688605639&set=a.105549199462158.11194.100000212343014&type=3,[:,3,2,"28 апреля 2012 г. в 13:31"
https://www.facebook.com/natasha.petrova.50/posts/424056464272794,"And I think you should know this you deserve much better than me.",0,0,"28 апреля 2012 г. в 12:56"
https://www.facebook.com/natasha.petrova.50/posts/447267468623661,"keep the g35 or get a c300? [:",2,5,"28 апреля 2012 г. в 7:38"
https://www.facebook.com/photo.php?fbid=445917702091971&set=a.105549199462158.11194.100000212343014&type=3,]:,4,6,"26 апреля 2012 г. в 23:21"
https://www.facebook.com/natasha.petrova.50/posts/445408345476240,"no more drinking for me...[: lets do this.",4,11,"26 апреля 2012 г. в 9:50"
https://www.facebook.com/natasha.petrova.50/posts/442830245734007,http://www.youtube.com/watch?v=k3gcoX574OI,6,0,"24 апреля 2012 г. в 11:09"
https://www.facebook.com/photo.php?fbid=443210382362703&set=a.105549199462158.11194.100000212343014&type=3,"well hello there sexy [;",1,15,"24 апреля 2012 г. в 8:22"
https://www.facebook.com/natasha.petrova.50/posts/344535062262429,"Bitches say that Im a boss cause of what they see nd all the wankstas outside tryin to hate on me cause they know Im a boss <3",2,0,"20 апреля 2012 г. в 11:50"
https://www.facebook.com/natasha.petrova.50/posts/439325166084558,"i love listening to bitches talk. just running their mouth. bored with their own boring lives so they decide to make others hell. heres a nice life tip to have, shut your mouth before someone shuts it for you [:",5,28,"19 апреля 2012 г. в 9:05"
https://www.facebook.com/natasha.petrova.50/posts/437932809557127,"if more females would sit down and be ladies, then more males would probably stand up and be gentlemen.",12,4,"17 апреля 2012 г. в 23:10"
https://www.facebook.com/natasha.petrova.50/posts/437930292890712,"I already met Mr. Liar, Mr. Cheater, Mr. Bullshitter, Mr. Jealous, Mr. Slag and Mr. Stress so wheres Mr. Right? lol :D",3,8,"17 апреля 2012 г. в 23:05"
https://www.facebook.com/photo.php?fbid=437923156224759&set=a.105549199462158.11194.100000212343014&type=3,"well hello there, my beauties <3",5,37,"17 апреля 2012 г. в 22:54"
https://www.facebook.com/natasha.petrova.50/posts/222690351168777,"And when youre in her, i know im in your head [:",0,1,"17 апреля 2012 г. в 22:32"
https://www.facebook.com/natasha.petrova.50/posts/257924444303713,"LOL LOL LOLLL",4,6,"17 апреля 2012 г. в 7:05"
https://www.facebook.com/natasha.petrova.50/posts/367013403337971,:o,3,0,"17 апреля 2012 г. в 6:47"
https://www.facebook.com/natasha.petrova.50/posts/195435260576023,"heard most of this before lol",1,4,"17 апреля 2012 г. в 2:54"
https://www.facebook.com/natasha.petrova.50/posts/312329665506001,ROFL,7,5,"17 апреля 2012 г. в 2:42"
https://www.facebook.com/photo.php?fbid=435854246431650&set=a.105549199462158.11194.100000212343014&type=3,Photo/Repost,9,15,"16 апреля 2012 г. в 8:31"
https://www.facebook.com/photo.php?fbid=435804733103268&set=a.105549199462158.11194.100000212343014&type=3,"my princess <3",7,8,"16 апреля 2012 г. в 7:50"
https://www.facebook.com/photo.php?fbid=435786029771805&set=a.105549199462158.11194.100000212343014&type=3,"the girl with pink, her wings OMGGG too bad i have no space on my back ]:",5,10,"16 апреля 2012 г. в 7:29"
https://www.facebook.com/natasha.petrova.50/posts/434417913241950,"supposed to dedicate this weekend to writing my essay but didnt dedicate shit so far :p but writing my name is something right?",2,3,"15 апреля 2012 г. в 7:37"
https://www.facebook.com/natasha.petrova.50/posts/434106253273116,"why are armenian girls talked against if they date some other races but armenian guys go around and date other races like dating me which im not pure armenian....",4,7,"14 апреля 2012 г. в 22:38"
https://www.facebook.com/natasha.petrova.50/posts/434088186608256,"ive noticed guys gossip way more then girls do, ew.",6,34,"14 апреля 2012 г. в 22:08"
https://www.facebook.com/natasha.petrova.50/posts/267334486690722,"go to 23 seconds [[[: and 1 38 <3 SOUNDS SO SEXY :D",1,3,"14 апреля 2012 г. в 1:35"
https://www.facebook.com/natasha.petrova.50/posts/433345913349150,"lol some of you guys act like you never seen rain or heard thunder o.o",5,7,"13 апреля 2012 г. в 23:40"
https://www.facebook.com/natasha.petrova.50/posts/432900583393683,"Self respect. If you dont have it, the world will walk all over you.",13,38,"13 апреля 2012 г. в 9:43"
https://www.facebook.com/natasha.petrova.50/posts/432680763415665,"got hired for 2 jobs in a day rofl",8,13,"13 апреля 2012 г. в 2:33"
https://www.facebook.com/natasha.petrova.50/posts/432109273472814,"what makes you guys think that someone would wanna fuck an ugly guy rather than find a hotass guy to fuck if a girl really wanted to fuck? retards. IF YOU DK WTH IM TALKING ABOUT THEN THIS ISNT FOR YOU",3,5,"12 апреля 2012 г. в 10:42"
https://www.facebook.com/natasha.petrova.50/posts/431325860217822,"im in love with my bed but my alarm clock wont let us be together -__-",8,2,"11 апреля 2012 г. в 15:02"
https://www.facebook.com/natasha.petrova.50/posts/207926342653217,"freeeedom, all i want is one more night, i dont wanna waittt, not one more minute [:",2,3,"11 апреля 2012 г. в 13:00"
https://www.facebook.com/natasha.petrova.50/posts/430457143638027,"time to get another tattoo? gosh theyre so addicting..",5,0,"10 апреля 2012 г. в 9:55"
https://www.facebook.com/natasha.petrova.50/posts/430296863654055,"guys that dont smoke <3 nice to know im not hanging out with an ashtray or kissing an ashtray [:",12,50,"10 апреля 2012 г. в 4:56"
https://www.facebook.com/natasha.petrova.50/posts/429702277046847,"[: i think my cheeks are gona explode from smiling so much :D",3,8,"9 апреля 2012 г. в 10:20"
https://www.facebook.com/natasha.petrova.50/posts/428995987117476,"fucking 134 killed the night -_- happy Easter everyone tho [:",4,0,"8 апреля 2012 г. в 12:50"
https://www.facebook.com/natasha.petrova.50/posts/339721346086817,"my shadows the only one that walks beside me, my shallow hearts the only thing thats beating, sometimes i wish that someone up there will find me til then i walk alone.",2,0,"8 апреля 2012 г. в 7:29"
https://www.facebook.com/natasha.petrova.50/posts/428833127133762,"so glad i dont live alone, what would i do without my bro and mom who kill all the intruders that fly and crawl in my room? [: <3",4,10,"8 апреля 2012 г. в 6:03"
https://www.facebook.com/natasha.petrova.50/posts/428814910468917,"on a mission with my kitty to kill this bitch -_-",2,44,"8 апреля 2012 г. в 5:25"
https://www.facebook.com/natasha.petrova.50/posts/428358893847852,"I’ve been told that a cheater is always a cheater, so I’ve got my pride and she’s got you [:",3,0,"7 апреля 2012 г. в 14:45"
https://www.facebook.com/natasha.petrova.50/posts/427539727263102,"is it only me that thinks watching an animal get hurt in movies is worse than a person getting hurt?",3,4,"6 апреля 2012 г. в 10:35"
https://www.facebook.com/natasha.petrova.50/posts/427521710598237,"lets get this spring break started baby !",2,0,"6 апреля 2012 г. в 9:47"
https://www.facebook.com/natasha.petrova.50/posts/426587220691686,"just failed my armenian midterm -_-, lets celebrate? lol",5,5,"5 апреля 2012 г. в 2:15"
https://www.facebook.com/natasha.petrova.50/posts/425231520827256,"the amount of hw that would get done without facebook existing is unexplainable.",5,0,"3 апреля 2012 г. в 6:27"
https://www.facebook.com/photo.php?fbid=424626447554430&set=a.105549199462158.11194.100000212343014&type=3,LOL,5,13,"2 апреля 2012 г. в 11:22"
https://www.facebook.com/natasha.petrova.50/posts/424531667563908,"And i thought only girls talk to guys with nice cars, after i posted my ""new"" car, some of the guys i used to talk to decide to kiss my ass and message me..",7,15,"2 апреля 2012 г. в 7:51"
https://www.facebook.com/photo.php?fbid=424474677569607&set=a.105549199462158.11194.100000212343014&type=3,"new car baby, after countless hours of convincing my dad [[:",19,40,"2 апреля 2012 г. в 6:06"
https://www.facebook.com/natasha.petrova.50/posts/424471017569973,"okay one person changing their birthday or relationship status was funny but 10 people copying and doing the same shit, come up with your own shit its getting old..",5,0,"2 апреля 2012 г. в 5:59"
https://www.facebook.com/natasha.petrova.50/posts/422833561067052,"sometimes i wish i could be butt ugly for a little just so people will leave me alone and stop being so damn desperate, unbelievable -___- just a lil advice being my little puppy thats by my side all the time is a turn off.",2,9,"31 марта 2012 г. в 0:10"
https://www.facebook.com/natasha.petrova.50/posts/422699141080494,"guys dressed in suits..yum (:",8,7,"30 марта 2012 г. в 20:28"
https://www.facebook.com/natasha.petrova.50/posts/422124724471269,"and the weekend starts again ((:",3,0,"30 марта 2012 г. в 1:42"
https://www.facebook.com/natasha.petrova.50/posts/420891384594603,"hunger gamessss (:",5,1,"28 марта 2012 г. в 9:15"
https://www.facebook.com/natasha.petrova.50/posts/420757891274619,"why on earth would you tell your teacher that your test has answers -_-",2,2,"28 марта 2012 г. в 4:57"
https://www.facebook.com/natasha.petrova.50/posts/420209344662807,"i got 99 cookies cuz a bitch ate one -__-",7,14,"27 марта 2012 г. в 10:30"
https://www.facebook.com/photo.php?fbid=420161818000893&set=a.105549199462158.11194.100000212343014&type=3,"just when i decided im gonna be a lesbian i found this and i changed my mind.. :D",6,12,"27 марта 2012 г. в 8:37"
https://www.facebook.com/photo.php?fbid=420159464667795&set=a.105549199462158.11194.100000212343014&type=3,"now on a mission to find these shoes :D",7,34,"27 марта 2012 г. в 8:31"
https://www.facebook.com/photo.php?fbid=420153704668371&set=a.105549199462158.11194.100000212343014&type=3,"gonna go on a mission to find this♥",9,15,"27 марта 2012 г. в 8:16"
https://www.facebook.com/natasha.petrova.50/posts/420152594668482,"not caring what people think of you is a valuable character trait.",3,0,"27 марта 2012 г. в 8:13"
https://www.facebook.com/natasha.petrova.50/posts/419192654764476,"ya xochu hookah, uzumem hookah, i want hookah, how many times should i repeat it till i get it -__-",6,10,"26 марта 2012 г. в 4:14"
https://www.facebook.com/natasha.petrova.50/posts/418380274845714,"im not saying i love you but i adore you and ifyou want to we can get to know one another, we can be lovers for one nighttt (:",1,10,"25 марта 2012 г. в 2:13"
https://www.facebook.com/natasha.petrova.50/posts/265326530218652,"And I hate myself for loving you..<3",4,22,"24 марта 2012 г. в 2:34"
https://www.facebook.com/photo.php?fbid=411299405553801&set=a.105549199462158.11194.100000212343014&type=3,"is it correct is it correct? :D",11,22,"15 марта 2012 г. в 9:15"
https://www.facebook.com/natasha.petrova.50/posts/409882252362183,"like and ill admit(anything to keep me from studying)",25,1,"13 марта 2012 г. в 9:47"
https://www.facebook.com/photo.php?fbid=403884206295321&set=a.105549199462158.11194.100000212343014&type=3,"my new tat <3 just realized how white my back is lol",24,34,"5 марта 2012 г. в 6:56"
https://www.facebook.com/100000212343014/posts/962161877134215/,Photo/Repost,0,0,"28 февраля 2012 г. в 21:09"
https://www.facebook.com/100000212343014/posts/986193264731076/,Photo/Repost,5,2,"31 октября 2011 г. в 11:00"
https://www.facebook.com/100000212343014/posts/648701078480298/,Photo/Repost,1,0,"31 октября 2011 г. в 11:00"
